Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
8053475328,4/20/2016,15108,12.1899995804,12.1899995804,0.0,9.5799999237,0.2300000042,2.3800001144,0.0,89,5,158,695,3043
8053475328,4/21/2016,16057,12.5100002289,12.5100002289,0.0,9.6700000763,0.25,2.5799999237,0.0,100,6,170,1164,3103
8053475328,5/5/2016,14990,11.5100002289,11.5100002289,0.0,8.8500003815,0.4499999881,2.2100000381,0.0,93,9,130,1208,2950
8053475328,5/11/2016,12209,9.3999996185,9.3999996185,0.0,6.0799999237,0.2800000012,3.0399999619,0.0,60,7,184,1189,2809
8253242879,4/20/2016,6466,4.2699999809,4.2699999809,0.0,0.3300000131,0.8199999928,3.1099998951,0.0099999998,5,18,216,1201,1931
8253242879,4/22/2016,2824,1.8700000048,1.8700000048,0.0,0.0,0.0,1.8700000048,0.0,0,0,120,1320,1651
8253242879,4/24/2016,8905,7.1300001144,7.1300001144,0.0,5.5999999046,0.1899999976,1.3400000334,0.0,41,4,82,1313,1976
8378563200,4/14/2016,13318,10.5600004196,10.5600004196,2.2530810833,5.6199998856,1.0299999714,3.9100000858,0.0,123,21,174,699,4163
8378563200,4/21/2016,15148,12.0100002289,12.0100002289,2.2530810833,6.9000000954,0.8199999928,4.2899999619,0.0,137,16,145,677,4236
8378563200,4/23/2016,5709,4.5300002098,4.5300002098,0.0,1.5199999809,0.5199999809,2.4800000191,0.0,19,10,136,740,2908
8378563200,4/28/2016,5417,4.3000001907,4.3000001907,0.0,0.8999999762,0.4900000095,2.9100000858,0.0,11,10,139,711,2884
8378563200,5/7/2016,4468,3.5399999619,3.5399999619,0.0,0.0,0.0,3.5399999619,0.0,0,0,158,851,2799
8378563200,5/10/2016,6582,5.2199997902,5.2199997902,2.2530810833,0.6600000262,0.6399999857,3.9200000763,0.0,63,13,152,840,3586
8583815059,4/25/2016,4503,3.5099999905,3.5099999905,0.0,1.4700000286,0.2399999946,1.8099999428,0.0,18,6,122,1294,2547
8583815059,4/27/2016,12474,9.7299995422,9.7299995422,0.0,6.5999999046,0.2700000107,2.8699998856,0.0,77,5,129,1229,3142
8583815059,4/29/2016,15168,11.8299999237,11.8299999237,0.0,3.9000000954,3.0,4.9200000763,0.0,46,67,258,1069,3513
8583815059,4/30/2016,10085,7.8699998856,7.8699998856,0.0,0.150000006,1.2799999714,6.4299998283,0.0,2,28,317,1093,3164
8792009665,4/16/2016,244,0.1599999964,0.1599999964,0.0,0.0,0.0,0.1599999964,0.0,0,0,12,1428,1721
8792009665,4/20/2016,3147,2.0099999905,2.0099999905,0.0,0.0,0.2800000012,1.7400000095,0.0,0,10,139,744,2188
8792009665,4/22/2016,4068,2.5999999046,2.5999999046,0.0,0.0500000007,0.2800000012,2.2699999809,0.0,1,20,195,817,2419
8792009665,5/2/2016,1831,1.1699999571,1.1699999571,0.0,0.0,0.0,1.1699999571,0.0,0,0,101,916,2015
8792009665,5/3/2016,2421,1.5499999523,1.5499999523,0.0,0.0,0.0,1.5499999523,0.0,0,0,156,739,2297
8877689391,4/21/2016,19377,17.6200008392,17.6200008392,0.0,12.2899999619,0.4199999869,4.8899998665,0.0,82,13,226,1119,3659
4558609924,5/9/2016,11451,7.5700001717,7.5700001717,0.0,0.4300000072,1.6200000048,5.5199999809,0.0,6,30,339,1065,2223
4558609924,5/10/2016,6435,4.25,4.25,0.0,0.7400000095,1.1200000048,2.3900001049,0.0,11,18,220,1191,1889
4702921684,4/23/2016,15126,12.2700004578,12.2700004578,0.0,0.7599999905,3.2400000095,8.2700004578,0.0,9,66,408,469,3691
4702921684,4/28/2016,9023,7.3200001717,7.3200001717,0.0,1.1299999952,0.4199999869,5.7699999809,0.0,14,9,232,738,3033
4702921684,5/1/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2017
4702921684,5/2/2016,7245,5.9200000763,5.9200000763,0.0,0.3799999952,1.7400000095,3.7599999905,0.0,5,40,195,1131,2859
4702921684,5/5/2016,8614,6.9899997711,6.9899997711,0.0,0.6700000167,0.2199999988,6.0900001526,0.0,8,5,241,745,3006
5553957443,4/23/2016,4112,2.6900000572,2.6900000572,0.0,0.0,0.0,2.6800000668,0.0,0,0,272,443,1776
5553957443,4/24/2016,1807,1.1799999475,1.1799999475,0.0,0.0,0.0,1.1799999475,0.0,0,0,104,582,1507
5553957443,5/1/2016,5164,3.3699998856,3.3699998856,0.0,0.0,0.0,3.3699998856,0.0,0,0,237,436,1747
5553957443,5/2/2016,9769,6.3800001144,6.3800001144,0.0,1.0599999428,0.4099999964,4.9000000954,0.0,23,9,227,724,1996
5553957443,5/8/2016,6083,4.0,4.0,0.0,0.2199999988,0.4699999988,3.2999999523,0.0,3,8,210,505,1762
5577150313,4/28/2016,9841,7.4299998283,7.4299998283,0.0,3.25,1.1699999571,3.0099999905,0.0,99,51,141,692,3580
5577150313,5/1/2016,13368,9.9899997711,9.9899997711,0.0,5.3099999428,1.4400000572,3.2400000095,0.0,194,72,178,499,4546
5577150313,5/5/2016,7550,5.6399998665,5.6399998665,0.0,2.5,0.4699999988,2.6700000763,0.0,45,21,143,1153,3004
6117666160,4/20/2016,10449,8.0200004578,8.0200004578,0.0,2.0299999714,0.4799999893,5.5199999809,0.0,26,10,349,587,2536
6117666160,4/22/2016,8206,6.1999998093,6.1999998093,0.0,0.0,0.0,6.1999998093,0.0,0,0,402,413,2409
6117666160,5/7/2016,7336,5.5399999619,5.5399999619,0.0,0.0,0.0,5.5399999619,0.0,0,0,412,456,2469
6290855005,4/18/2016,6885,5.2100000381,5.2100000381,0.0,0.0,0.0,5.1900000572,0.0199999996,0,0,271,1169,2766
6290855005,5/3/2016,6047,4.5700001717,4.5700001717,0.0,0.0,0.0,4.5700001717,0.0,0,0,240,1200,2671
6290855005,5/4/2016,5832,4.4099998474,4.4099998474,0.0,0.0,0.0,4.4000000954,0.0099999998,0,0,272,1168,2718
6775888955,4/12/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,4/20/2016,10771,7.7199997902,7.7199997902,0.0,3.7699999809,1.7400000095,2.2200000286,0.0,70,113,178,1079,3727
6775888955,5/6/2016,4697,3.3699998856,3.3699998856,0.0,0.4699999988,0.9300000072,1.9299999475,0.0,12,35,75,1318,2496
6962181067,4/14/2016,1551,1.0299999714,1.0299999714,0.0,0.0,0.0,1.0299999714,0.0,0,0,86,862,1466
6962181067,4/15/2016,5563,3.6800000668,3.6800000668,0.0,0.0,0.0,3.6800000668,0.0,0,0,217,837,1756
6962181067,5/8/2016,4188,2.7699999809,2.7699999809,0.0,0.0,0.5199999809,2.25,0.0,0,14,151,709,1659
6962181067,5/12/2016,3587,2.3699998856,2.3699998856,0.0,0.0,0.25,2.1099998951,0.0,0,8,105,127,928
7007744171,4/13/2016,12862,9.6499996185,8.6000003815,4.8513069153,4.6100001335,0.5600000024,4.4800000191,0.0,56,22,261,1101,2742
7007744171,4/21/2016,13744,9.1899995804,9.1899995804,0.0,2.1500000954,1.8700000048,5.1700000763,0.0,30,34,327,1049,2763
7007744171,4/25/2016,18229,13.3400001526,12.1999998093,4.8617920876,4.3099999428,1.3700000048,7.6700000763,0.0,51,24,379,986,3055
7086361926,4/12/2016,11317,8.4099998474,8.4099998474,0.0,5.2699999809,0.150000006,2.9700000286,0.0,59,6,153,745,2772
7086361926,4/25/2016,10091,6.8200001717,6.8200001717,0.0,3.75,0.6999999881,2.3699998856,0.0,69,39,129,706,2752
7086361926,5/6/2016,12461,8.3800001144,8.3800001144,0.0,3.8199999332,1.4299999475,3.1199998856,0.0,84,35,154,834,2924
7086361926,5/7/2016,12827,8.4799995422,8.4799995422,0.0,1.4600000381,2.3299999237,4.6799998283,0.0,20,42,209,621,2739
8053475328,4/12/2016,18060,14.1199998856,14.1199998856,0.0,11.6400003433,0.3899999857,2.0999999046,0.0,116,8,123,1193,3186
8053475328,4/14/2016,20159,15.970000267,15.970000267,0.0,12.3400001526,0.2099999934,3.3599998951,0.0,119,5,193,1123,3411
8053475328,4/29/2016,12315,9.6499996185,9.6499996185,0.0,6.1700000763,0.3100000024,3.1700000763,0.0,58,8,159,1215,2794
8253242879,4/18/2016,5151,3.4800000191,3.4800000191,0.0,1.0399999619,0.6299999952,1.7999999523,0.0,16,16,130,1278,1829
8253242879,4/26/2016,4562,3.0399999619,3.0399999619,0.0,1.1799999475,0.4900000095,1.3700000048,0.0,19,14,108,1299,1813
8378563200,4/27/2016,7359,5.8400001526,5.8400001526,0.0,0.3300000131,0.1800000072,5.3299999237,0.0,4,4,192,676,3061
8378563200,4/30/2016,2946,2.3399999142,2.3399999142,0.0,0.0,0.0,2.3399999142,0.0,0,0,121,780,2660
8583815059,4/12/2016,5014,3.9100000858,3.9100000858,0.0,0.0,0.3300000131,3.5799999237,0.0,0,7,196,1237,2650
8583815059,4/13/2016,5571,4.3499999046,4.3499999046,0.0,0.150000006,0.9700000286,3.2300000191,0.0,2,23,163,1252,2654
8583815059,4/17/2016,3008,2.3499999046,2.3499999046,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2439
8583815059,4/23/2016,9423,7.3499999046,7.3499999046,0.0,0.5299999714,2.0299999714,4.75,0.0,7,44,238,1151,3012
8583815059,5/5/2016,12427,9.6899995804,9.6899995804,0.0,0.0,0.0,1.1799999475,0.0,0,0,70,1370,3266
8792009665,4/13/2016,1320,0.8399999738,0.8399999738,0.0,0.0,0.0,0.8399999738,0.0,0,0,82,806,1934
8792009665,5/6/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,5/9/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,5/10/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,48,57
8877689391,4/13/2016,15337,9.5799999237,9.5799999237,0.0,3.5499999523,0.3799999952,5.6399998665,0.0,108,18,216,1098,3566
8877689391,4/18/2016,11423,8.6700000763,8.6700000763,0.0,2.4400000572,0.2700000107,5.9400000572,0.0,29,5,191,1215,2761
8877689391,5/5/2016,14055,10.6700000763,10.6700000763,0.0,5.4600000381,0.8199999928,4.3699998856,0.0,67,15,188,1170,3052
8877689391,5/12/2016,8064,6.1199998856,6.1199998856,0.0,1.8200000525,0.0399999991,4.25,0.0,23,1,137,770,1849
4558609924,5/8/2016,6543,4.3299999237,4.3299999237,0.0,1.7999999523,0.5,2.0199999809,0.0,66,35,238,1019,2666
4702921684,5/6/2016,6943,5.6300001144,5.6300001144,0.0,0.0799999982,0.6600000262,4.8699998856,0.0,1,16,207,682,2859
5553957443,4/15/2016,16556,10.8599996567,10.8599996567,0.0,4.1599998474,1.9800000191,4.7100000381,0.0,58,38,239,689,2254
5553957443,5/7/2016,1868,1.2200000286,1.2200000286,0.0,0.0,0.0,1.2200000286,0.0,0,0,96,902,1494
5553957443,5/10/2016,16358,10.7100000381,10.7100000381,0.0,3.8699998856,1.6100000143,5.1999998093,0.0,61,40,265,707,2335
5577150313,4/13/2016,5077,3.7899999619,3.7899999619,0.0,0.3199999928,0.2199999988,3.25,0.0,15,11,144,776,2551
5577150313,4/26/2016,5325,3.9800000191,3.9800000191,0.0,0.8500000238,0.6499999762,2.4700000286,0.0,38,32,181,759,3088
5577150313,4/29/2016,7924,5.9200000763,5.9200000763,0.0,2.8399999142,0.6100000143,2.4700000286,0.0,97,36,165,739,3544
5577150313,5/2/2016,7439,5.5599999428,5.5599999428,0.0,1.1200000048,0.349999994,4.0700001717,0.0,37,20,235,732,3014
5577150313,5/9/2016,3421,2.5599999428,2.5599999428,0.0,1.4299999475,0.1400000006,0.9900000095,0.0,34,11,70,1099,2489
6117666160,4/30/2016,6987,5.2800002098,5.2800002098,0.0,0.0,0.0,5.2800002098,0.0,0,0,343,1040,2275
6117666160,5/5/2016,9799,7.4000000954,7.4000000954,0.0,0.0,0.0,7.4000000954,0.0,0,0,487,479,2636
6290855005,4/13/2016,7142,5.4000000954,5.4000000954,0.0,0.0,0.0,5.3899998665,0.0099999998,0,0,350,1090,2905
6290855005,4/25/2016,7802,5.9000000954,5.9000000954,0.0,0.6800000072,0.1800000072,5.0300002098,0.0099999998,8,3,249,1180,2771
6290855005,5/6/2016,6116,4.6199998856,4.6199998856,0.0,0.0,0.0,4.5900001526,0.0299999993,0,0,305,1135,2806
6775888955,4/14/2016,5162,3.7000000477,3.7000000477,0.0,0.8700000048,0.8600000143,1.9700000286,0.0,14,24,105,863,2507
6775888955,5/4/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6962181067,4/23/2016,20031,13.2399997711,13.2399997711,0.0,4.1999998093,2.0,7.0399999619,0.0,58,41,347,484,2571
6962181067,4/28/2016,12627,8.3500003815,8.3500003815,0.0,2.5099999905,0.2399999946,5.5900001526,0.0,38,8,288,621,2182
6962181067,4/30/2016,10081,6.6599998474,6.6599998474,0.0,2.2400000095,0.7599999905,3.6700000763,0.0,32,16,237,731,2002
6962181067,5/3/2016,12109,8.1199998856,8.1199998856,0.0,1.7400000095,2.0399999619,4.3299999237,0.0,21,36,267,654,2072
6962181067,5/10/2016,15448,10.2100000381,10.2100000381,0.0,3.4700000286,1.75,4.9899997711,0.0,62,34,275,626,2361
7007744171,4/12/2016,14172,10.2899999619,9.4799995422,4.8697829247,4.5,0.3799999952,5.4099998474,0.0,53,8,355,1024,2937
7007744171,4/14/2016,11179,8.2399997711,7.4800000191,3.2854149342,2.9500000477,0.3400000036,4.9600000381,0.0,34,6,304,1096,2668
7007744171,4/22/2016,15299,10.2399997711,10.2399997711,0.0,4.0999999046,1.7599999905,4.3699998856,0.0,64,50,261,1065,2889
7007744171,4/23/2016,8093,5.4099998474,5.4099998474,0.0,0.1299999952,1.1299999952,4.1500000954,0.0,2,25,223,1190,2284
7007744171,5/5/2016,15010,11.1000003815,10.0399999619,4.8782320023,4.3299999237,1.2899999619,5.4800000191,0.0,53,23,317,1047,2933
7086361926,4/19/2016,10688,7.2899999619,7.2899999619,0.0,3.5299999714,1.2300000191,2.5099999905,0.0,67,69,124,671,2944
7086361926,4/29/2016,7881,4.9499998093,4.9499998093,0.0,0.4900000095,0.4499999881,4.0,0.0,24,36,182,1198,2616
7086361926,5/4/2016,10988,8.3100004196,8.3100004196,0.0,5.2800002098,0.1199999973,2.9000000954,0.0,45,12,135,843,2655
8053475328,4/17/2016,18827,13.6899995804,13.6899995804,0.0,9.2399997711,0.8000000119,3.6400001049,0.0,111,21,195,1113,3213
8053475328,4/18/2016,17076,12.6599998474,12.6599998474,0.0,9.0799999237,0.2300000042,3.3499999046,0.0,102,6,195,1137,3133
8053475328,4/30/2016,7135,5.5900001526,5.5900001526,0.0,2.9900000095,0.0599999987,2.5399999619,0.0,27,1,131,1281,2408
8253242879,4/15/2016,2672,1.7699999809,1.7699999809,0.0,0.0,0.0,1.7599999905,0.0,0,0,105,1335,1632
8253242879,4/21/2016,11268,8.5600004196,8.5600004196,0.0,5.8800001144,0.9300000072,1.75,0.0,49,20,172,1199,2218
8253242879,4/25/2016,6829,4.5100002289,4.5100002289,0.0,0.3600000143,2.3900001049,1.7699999809,0.0,7,54,118,1261,1909
8378563200,4/12/2016,7626,6.0500001907,6.0500001907,2.2530810833,0.8299999833,0.7099999785,4.5,0.0,65,15,156,723,3635
8378563200,4/22/2016,12200,9.6700000763,9.6700000763,2.0921471119,4.9099998474,0.5899999738,4.1799998283,0.0,113,12,159,769,4044
8378563200,4/24/2016,3703,2.9400000572,2.9400000572,0.0,0.0,0.0,2.9400000572,0.0,0,0,135,734,2741
8378563200,4/29/2016,6175,4.9000000954,4.9000000954,0.0,0.25,0.3600000143,4.2699999809,0.0,3,7,172,767,2982
8378563200,5/3/2016,8712,6.9099998474,6.9099998474,2.2530810833,1.3400000334,1.0599999428,4.5,0.0,71,20,195,822,3784
8583815059,4/14/2016,3135,2.4500000477,2.4500000477,0.0,0.0,0.0,2.4300000668,0.0,0,0,134,1306,2443
8583815059,4/18/2016,3864,3.0099999905,3.0099999905,0.0,0.3100000024,1.0599999428,1.3500000238,0.0,4,22,105,1309,2536
8583815059,5/2/2016,8469,6.6100001335,6.6100001335,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2894
8583815059,5/4/2016,3588,2.7999999523,2.7999999523,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2516
8583815059,5/7/2016,6117,4.7699999809,4.7699999809,0.0,0.0,0.0,4.7699999809,0.0,0,0,250,1190,2810
8583815059,5/8/2016,9217,7.1900000572,7.1900000572,0.0,0.2199999988,3.3099999428,3.6600000858,0.0,3,72,182,1183,2940
8792009665,4/12/2016,2564,1.6399999857,1.6399999857,0.0,0.0,0.0,1.6399999857,0.0,0,0,116,831,2044
8792009665,4/24/2016,400,0.2599999905,0.2599999905,0.0,0.0399999991,0.0500000007,0.1599999964,0.0,3,8,19,1410,1799
8792009665,4/26/2016,1321,0.8500000238,0.8500000238,0.0,0.0,0.0,0.8500000238,0.0,0,0,80,1360,1928
8792009665,4/27/2016,1758,1.1299999952,1.1299999952,0.0,0.0,0.0,1.1299999952,0.0,0,0,112,900,2067
8877689391,5/6/2016,21727,19.3400001526,19.3400001526,0.0,12.7899999619,0.2899999917,6.1599998474,0.0,96,17,232,1095,4015
4558609924,5/11/2016,9108,6.0199999809,6.0199999809,0.0,0.2599999905,1.8200000525,3.9400000572,0.0,4,31,324,1081,2131
4702921684,4/20/2016,8793,7.1300001144,7.1300001144,0.0,0.1599999964,1.2300000191,5.7300000191,0.0,2,29,260,717,3061
4702921684,4/24/2016,15050,12.220000267,12.220000267,0.0,1.2000000477,5.1199998856,5.8800001144,0.0,15,95,281,542,3538
4702921684,4/25/2016,9167,7.4299998283,7.4299998283,0.0,0.4900000095,0.8199999928,6.1100001335,0.0,6,15,270,730,3064
4702921684,4/30/2016,10144,8.2299995422,8.2299995422,0.0,0.3199999928,2.0299999714,5.8800001144,0.0,4,36,263,728,3115
4702921684,5/3/2016,9454,7.6700000763,7.6700000763,0.0,0.0,0.0,7.6700000763,0.0,0,0,313,729,3145
5553957443,4/13/2016,4832,3.1600000858,3.1600000858,0.0,0.0,0.0,3.1600000858,0.0,0,0,226,647,1718
5553957443,4/18/2016,3727,2.4300000668,2.4300000668,0.0,0.0,0.0,2.4300000668,0.0,0,0,206,622,1683
5553957443,5/12/2016,3121,2.0399999619,2.0399999619,0.0,0.5799999833,0.400000006,1.0599999428,0.0,8,6,48,222,741
5577150313,4/12/2016,8135,6.0799999237,6.0799999237,0.0,3.5999999046,0.3799999952,2.0999999046,0.0,86,16,140,728,3405
5577150313,4/22/2016,9172,6.8499999046,6.8499999046,0.0,2.4200000763,0.7900000215,3.2999999523,0.0,62,30,200,823,3329
5577150313,5/4/2016,5206,3.8900001049,3.8900001049,0.0,1.5599999428,0.25,2.0799999237,0.0,25,9,141,631,2755
6117666160,4/13/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,4/17/2016,7150,5.4000000954,5.4000000954,0.0,0.0,0.0,5.4000000954,0.0,0,0,312,702,2225
6117666160,4/25/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1497
6290855005,4/28/2016,5731,4.3299999237,4.3299999237,0.0,0.0,0.0,4.3299999237,0.0,0,0,255,1185,2687
6290855005,4/30/2016,6744,5.0999999046,5.0999999046,0.0,0.0,0.0,5.0900001526,0.0099999998,0,0,324,1116,2843
6775888955,4/22/2016,637,0.4600000083,0.4600000083,0.0,0.0,0.0,0.4600000083,0.0,0,0,20,1420,1922
6775888955,4/23/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,4/24/2016,2153,1.5399999619,1.5399999619,0.0,0.7699999809,0.6200000048,0.150000006,0.0,11,18,11,1400,2053
6775888955,4/27/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,5/3/2016,9,0.0099999998,0.0099999998,0.0,0.0,0.0,0.0099999998,0.0,0,0,1,1439,1843
6775888955,5/5/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6962181067,4/26/2016,10433,6.9000000954,6.9000000954,0.0,2.5799999237,0.4199999869,3.9000000954,0.0,36,7,254,680,2012
6962181067,5/1/2016,5454,3.6099998951,3.6099998951,0.0,0.0,0.0,3.6099998951,0.0,0,0,215,722,1740
7007744171,4/17/2016,8059,5.3899998665,5.3899998665,0.0,0.0,0.0,5.3899998665,0.0,0,0,305,1135,2383
7007744171,4/18/2016,14816,10.9799995422,9.9099998474,4.9305500984,3.7899999619,2.1199998856,5.0500001907,0.0199999996,48,31,284,1077,2832
7007744171,4/20/2016,15566,11.3100004196,10.4099998474,4.9248409271,4.7899999619,0.6700000167,5.8600001335,0.0,60,33,347,1000,3096
7086361926,4/14/2016,9123,6.1199998856,6.1199998856,0.0,2.0299999714,0.3300000131,3.6600000858,0.0,35,32,189,787,2734
7086361926,4/20/2016,14365,10.6400003433,10.6400003433,0.0,7.6399998665,0.4499999881,2.5399999619,0.0,87,13,145,797,2997
7086361926,4/22/2016,9753,6.5300002098,6.5300002098,0.0,2.8699998856,0.9700000286,2.6700000763,0.0,58,59,153,762,2846
7086361926,5/5/2016,8564,5.5999999046,5.5999999046,0.0,1.7799999714,0.8299999833,2.9500000477,0.0,24,14,149,1253,2386
7086361926,5/9/2016,13566,9.1099996567,9.1099996567,0.0,4.2600002289,1.7100000381,3.1199998856,0.0,67,50,171,743,2960
8053475328,4/15/2016,20669,16.2399997711,16.2399997711,0.0,13.2600002289,0.3899999857,2.5899999142,0.0,132,8,158,1142,3410
8053475328,4/23/2016,22359,17.1900005341,17.1900005341,0.0,12.5399999619,0.6299999952,4.0199999809,0.0,125,14,223,741,3554
8053475328,4/24/2016,22988,17.9500007629,17.9500007629,0.0,13.1300001144,1.5499999523,3.2599999905,0.0,129,33,182,1096,3577
8053475328,5/4/2016,14581,11.1499996185,11.1499996185,0.0,8.8199996948,0.400000006,1.9099999666,0.0,89,8,123,1220,2918
8053475328,5/8/2016,22026,17.6499996185,17.6499996185,0.0,13.3999996185,0.5899999738,3.6600000858,0.0,125,14,228,1073,3589
8053475328,5/9/2016,12465,9.3800001144,9.3800001144,0.0,6.1199998856,0.5699999928,2.6900000572,0.0,66,12,148,1214,2765
8253242879,4/19/2016,4212,2.7799999714,2.7799999714,0.0,0.0,0.0,2.7799999714,0.0,0,0,164,1276,1763
8378563200,4/15/2016,14461,11.470000267,11.470000267,0.0,4.9099998474,1.1499999762,5.4099998474,0.0,60,23,190,729,3666
8378563200,4/16/2016,11207,8.8900003433,8.8900003433,0.0,5.3699998856,1.0700000525,2.4400000572,0.0,64,21,142,563,3363
8378563200,4/18/2016,13630,10.8100004196,10.8100004196,2.0921471119,5.0500001907,0.5600000024,5.1999998093,0.0,117,10,174,720,4157
8378563200,4/19/2016,13070,10.3599996567,10.3599996567,2.2530810833,5.3000001907,0.8799999952,4.1799998283,0.0,120,19,154,737,4092
8378563200,5/1/2016,11419,9.0600004196,9.0600004196,0.0,6.0300002098,0.5600000024,2.4700000286,0.0,71,10,127,669,3369
8583815059,4/28/2016,6174,4.8200001717,4.8200001717,0.0,0.0,1.2000000477,3.6099998951,0.0,0,28,203,1209,2757
8583815059,5/1/2016,4512,3.5199999809,3.5199999809,0.0,0.7799999714,0.1199999973,2.0399999619,0.0,10,2,117,1311,2596
8583815059,5/3/2016,12015,9.3699998856,9.3699998856,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,3212
8792009665,4/18/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,4/30/2016,7174,4.5900001526,4.5900001526,0.0,0.3300000131,0.3600000143,3.9100000858,0.0,10,20,301,749,2896
8792009665,5/1/2016,1619,1.0399999619,1.0399999619,0.0,0.0,0.0,1.0399999619,0.0,0,0,79,834,1962
8792009665,5/7/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8792009665,5/8/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8877689391,4/20/2016,19948,18.1100006104,18.1100006104,0.0,11.0200004578,0.6899999976,6.3400001526,0.0,73,19,225,1123,3679
8877689391,4/27/2016,23629,20.6499996185,20.6499996185,0.0,13.0699996948,0.4399999976,7.0999999046,0.0,93,8,235,1104,3808
8877689391,5/11/2016,21420,19.5599994659,19.5599994659,0.0,13.220000267,0.4099999964,5.8899998665,0.0,88,12,213,1127,3832
4558609924,5/12/2016,6307,4.1700000763,4.1700000763,0.0,0.0,0.0,4.1700000763,0.0,0,0,247,736,1452
4702921684,5/10/2016,10613,8.6099996567,8.6099996567,0.0,0.0799999982,1.8799999952,6.6500000954,0.0,1,37,262,701,3172
5553957443,4/16/2016,5771,3.7699999809,3.7699999809,0.0,0.0,0.0,3.7699999809,0.0,0,0,288,521,1831
5553957443,4/21/2016,12346,8.0600004196,8.0600004196,0.0,2.9500000477,2.1600000858,2.9600000381,0.0,47,42,177,801,2066
5553957443,4/22/2016,11682,7.6300001144,7.6300001144,0.0,1.3799999952,0.6299999952,5.5999999046,0.0,25,16,270,781,2105
5553957443,4/30/2016,1202,0.7799999714,0.7799999714,0.0,0.0,0.0,0.7799999714,0.0,0,0,84,506,1463
5553957443,5/6/2016,9632,6.2899999619,6.2899999619,0.0,1.5199999809,0.5400000215,4.2300000191,0.0,21,9,229,761,1916
5577150313,4/15/2016,12087,9.0799999237,9.0799999237,0.0,3.9200000763,1.6000000238,3.5599999428,0.0,115,54,199,695,4005
5577150313,4/20/2016,8330,6.2199997902,6.2199997902,0.0,4.1199998856,0.3400000036,1.7599999905,0.0,87,16,113,773,3192
5577150313,4/21/2016,10830,8.0900001526,8.0900001526,0.0,3.6500000954,1.6599999666,2.7799999714,0.0,110,74,175,670,4018
6117666160,4/19/2016,11135,8.4099998474,8.4099998474,0.0,0.0,0.0,8.4099998474,0.0,0,0,480,425,2606
6117666160,4/28/2016,3403,2.5999999046,2.5999999046,0.0,0.0,0.0,2.5999999046,0.0,0,0,141,758,1879
6117666160,5/3/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,5/4/2016,2997,2.2599999905,2.2599999905,0.0,0.0,0.0,2.2599999905,0.0,0,0,156,1279,1902
6117666160,5/6/2016,3365,2.6800000668,2.6800000668,0.0,0.0,0.0,2.6800000668,0.0,0,0,133,673,1838
6117666160,5/9/2016,4477,3.3800001144,3.3800001144,0.0,0.0,0.0,3.3800001144,0.0,0,0,197,125,1248
6290855005,4/14/2016,7671,5.8000001907,5.8000001907,0.0,0.0,0.0,5.7699999809,0.0299999993,0,0,363,1077,2952
6290855005,4/15/2016,9501,7.1799998283,7.1799998283,0.0,0.0,0.0,7.1700000763,0.0099999998,0,0,328,1112,2896
6290855005,4/21/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,4/27/2016,5565,4.2100000381,4.2100000381,0.0,0.0,0.0,4.1799998283,0.0299999993,0,0,287,1153,2743
6290855005,5/7/2016,5510,4.1700000763,4.1700000763,0.0,0.0,0.0,4.1599998474,0.0,0,0,227,1213,2613
6962181067,4/12/2016,10199,6.7399997711,6.7399997711,0.0,3.4000000954,0.8299999833,2.5099999905,0.0,50,14,189,796,1994
